time,vehicle-id,x,y,distance,lane-ID
13014,990,14.596272 ,6.930386 ,48.596818 ,2
13015,990,15.029416 ,6.906829 ,49.029853 ,2
13016,990,15.365892 ,6.889169 ,49.366254 ,2
13017,990,15.703846 ,6.879419 ,49.704169 ,2
13018,990,16.067191 ,6.894956 ,50.067571 ,2
13019,990,16.496287 ,6.893378 ,50.496657 ,2
13020,990,16.917137 ,6.876575 ,50.917443 ,2
13021,990,17.341097 ,6.840483 ,51.341289 ,2
13022,990,17.751268 ,6.808581 ,51.751382 ,2
13023,990,18.140570 ,6.799664 ,52.140666 ,2
13024,990,18.549859 ,6.811014 ,52.549976 ,2
13025,990,19.024575 ,6.804501 ,53.024678 ,2
13026,990,19.564557 ,6.774511 ,53.564609 ,2
13024,991,-27.114367 ,3.754288 ,6.890015 ,3
13025,991,-26.812035 ,3.760946 ,7.191939 ,3
13026,991,-26.510744 ,3.766544 ,7.492894 ,3
13027,991,-26.209632 ,3.771433 ,7.793720 ,3
13028,991,-25.908024 ,3.776002 ,8.095076 ,3
13029,991,-25.605592 ,3.780579 ,8.397275 ,3
13030,991,-25.302772 ,3.785272 ,8.699878 ,3
13031,991,-25.002284 ,3.789466 ,9.000179 ,3
13032,991,-24.714630 ,3.788688 ,9.287775 ,3
13033,991,-24.433522 ,3.788894 ,9.568807 ,3
13034,991,-24.156456 ,3.793350 ,9.845713 ,3
13035,991,-23.884624 ,3.810551 ,10.117150 ,3
13036,991,-23.621651 ,3.854760 ,10.379365 ,3
13037,991,-23.370174 ,3.938423 ,10.630004 ,3
13038,991,-23.131791 ,4.063179 ,10.868393 ,3
13039,991,-22.905471 ,4.219874 ,11.096707 ,3
13040,991,-22.682968 ,4.394309 ,11.323899 ,3
13041,991,-22.459262 ,4.574402 ,11.555024 ,3
13042,991,-22.232856 ,4.752569 ,11.791185 ,3
13043,991,-22.001235 ,4.926685 ,12.034497 ,3
13044,991,-21.756649 ,5.095174 ,12.292235 ,3
13045,991,-21.500463 ,5.248573 ,12.561742 ,3
13046,991,-21.238850 ,5.369162 ,12.834389 ,3
13047,991,-20.975969 ,5.430748 ,13.102382 ,3
13048,991,-20.711568 ,5.413634 ,13.363412 ,3
13049,991,-20.444386 ,5.330802 ,13.620782 ,3
13050,991,-20.180610 ,5.225704 ,13.873640 ,3
13051,991,-19.927731 ,5.134436 ,14.117921 ,3
13052,991,-19.689692 ,5.070718 ,14.350308 ,3
13053,991,-19.465469 ,5.031164 ,14.571063 ,3
13054,991,-19.248937 ,5.005445 ,14.785289 ,3
13055,991,-19.032961 ,4.988126 ,14.999622 ,3
13056,991,-18.810961 ,4.986281 ,15.221027 ,3
13057,991,-18.581031 ,5.013299 ,15.452229 ,3
13058,991,-18.345833 ,5.076191 ,15.691116 ,3
13059,991,-18.111309 ,5.168545 ,15.931604 ,3
13060,991,-17.878240 ,5.267124 ,16.171479 ,3
13061,991,-17.641928 ,5.340725 ,16.412923 ,3
13062,991,-17.394285 ,5.375067 ,16.662550 ,3
13063,991,-17.132007 ,5.383032 ,16.924597 ,3
13064,991,-16.863006 ,5.384842 ,17.192858 ,3
13065,991,-16.594624 ,5.386273 ,17.460494 ,3
13066,991,-16.326405 ,5.385676 ,17.727833 ,3
13067,991,-16.045013 ,5.374276 ,18.007504 ,3
13068,991,-15.727470 ,5.336939 ,18.321374 ,3
13069,991,-15.355182 ,5.261022 ,18.687413 ,3
13070,991,-14.923772 ,5.144607 ,19.110536 ,3
13071,991,-14.442774 ,4.995259 ,19.582534 ,3
13072,991,-13.927550 ,4.825091 ,20.089401 ,3
13073,991,-13.391109 ,4.645042 ,20.618983 ,3
13074,991,-12.840355 ,4.461813 ,21.164684 ,3
13075,991,-12.279385 ,4.279807 ,21.722417 ,3
13076,991,-11.716778 ,4.104661 ,22.283468 ,3
13077,991,-11.168405 ,3.945757 ,22.831660 ,3
13078,991,-10.653435 ,3.815060 ,23.347297 ,3
13079,991,-10.185542 ,3.722909 ,23.816070 ,3
13080,991,-9.764499 ,3.670534 ,24.237740 ,3
13081,991,-9.376396 ,3.647112 ,24.626133 ,3
13082,991,-9.004594 ,3.637192 ,24.998039 ,3
13083,991,-8.640726 ,3.629376 ,25.361982 ,3
13084,991,-8.283316 ,3.619475 ,25.719500 ,3
13085,991,-7.931450 ,3.606671 ,26.071517 ,3
13086,991,-7.582333 ,3.591883 ,26.420819 ,3
13087,991,-7.233445 ,3.576746 ,26.769902 ,3
13088,991,-6.885119 ,3.562705 ,27.118407 ,3
13089,991,-6.538746 ,3.549868 ,27.464943 ,3
13090,991,-6.195768 ,3.536439 ,27.808096 ,3
13091,991,-5.856605 ,3.520088 ,28.147486 ,3
13092,991,-5.521798 ,3.500581 ,28.482581 ,3
13093,991,-5.191530 ,3.479686 ,28.813168 ,3
13094,991,-4.865898 ,3.459806 ,29.139110 ,3
13095,991,-4.545374 ,3.442723 ,29.459897 ,3
13096,991,-4.229922 ,3.427497 ,29.775582 ,3
13097,991,-3.920288 ,3.411828 ,30.085462 ,3
13098,991,-3.617562 ,3.394609 ,30.388469 ,3
13099,991,-3.322177 ,3.376400 ,30.684161 ,3
13100,991,-3.032610 ,3.358800 ,30.974027 ,3
13101,991,-2.746704 ,3.343597 ,31.260188 ,3
13102,991,-2.462430 ,3.332843 ,31.544626 ,3
13103,991,-2.177441 ,3.326340 ,31.829689 ,3
13104,991,-1.890568 ,3.321861 ,32.116592 ,3
13105,991,-1.601954 ,3.316068 ,32.405265 ,3
13106,991,-1.311343 ,3.307700 ,32.695987 ,3
13107,991,-1.017324 ,3.297178 ,32.990163 ,3
13108,991,-0.717937 ,3.285040 ,33.289741 ,3
13109,991,-0.411365 ,3.270500 ,33.596556 ,3
13110,991,-0.097307 ,3.251748 ,33.910949 ,3
13111,991,0.221495 ,3.228965 ,34.230180 ,3
13112,991,0.541248 ,3.203568 ,34.550428 ,3
13113,991,0.860608 ,3.177673 ,34.870305 ,3
13114,991,1.180388 ,3.152965 ,35.190584 ,3
13115,991,1.502029 ,3.130123 ,35.512684 ,3
13116,991,1.826398 ,3.110115 ,35.837448 ,3
13117,991,2.154024 ,3.093236 ,36.165393 ,3
13118,991,2.484850 ,3.079363 ,36.496464 ,3
13119,991,2.818634 ,3.068423 ,36.830418 ,3
13120,991,3.155342 ,3.061170 ,37.167201 ,3
13121,991,3.495520 ,3.058092 ,37.507349 ,3
13122,991,3.839945 ,3.057904 ,37.851671 ,3
13123,991,4.189179 ,3.058622 ,38.200780 ,3
13124,991,4.543624 ,3.059857 ,38.555089 ,3
13125,991,4.902190 ,3.062117 ,38.913494 ,3
13126,991,5.263751 ,3.065640 ,39.274867 ,3
13127,991,5.628098 ,3.071261 ,39.638979 ,3
13128,991,5.995579 ,3.080638 ,40.006144 ,3
13129,991,6.371523 ,3.099007 ,40.381576 ,3
13130,991,6.772242 ,3.145839 ,40.781188 ,3
13131,991,7.208325 ,3.232546 ,41.215470 ,3
13132,991,7.676489 ,3.352597 ,41.681517 ,3
13133,991,8.163600 ,3.487822 ,42.166710 ,3
13134,991,8.653657 ,3.617225 ,42.655374 ,3
13135,991,9.133918 ,3.723682 ,43.134803 ,3
13136,991,9.597657 ,3.797721 ,43.598126 ,3
13137,991,10.043919 ,3.840328 ,44.044209 ,3
13138,991,10.470038 ,3.853633 ,44.470279 ,3
13139,991,10.866571 ,3.836077 ,44.866871 ,3
13140,991,11.224127 ,3.783756 ,45.224644 ,3
13141,991,11.538112 ,3.696207 ,45.539125 ,3
13142,991,11.815018 ,3.582950 ,45.816916 ,3
13143,991,12.073819 ,3.464896 ,46.076926 ,3
13144,991,12.338359 ,3.369663 ,46.342646 ,3
13145,991,12.616727 ,3.306823 ,46.621880 ,3
13146,991,12.908756 ,3.273746 ,46.914378 ,3
13147,991,13.217276 ,3.264313 ,47.223007 ,3
13148,991,13.547277 ,3.270621 ,47.552871 ,3
13149,991,13.902893 ,3.284068 ,47.908243 ,3
13150,991,14.286281 ,3.298417 ,48.291378 ,3
13151,991,14.696878 ,3.312836 ,48.701726 ,3
13152,991,15.133452 ,3.328318 ,49.138043 ,3
13153,991,15.593325 ,3.344734 ,49.597654 ,3
13154,991,16.077311 ,3.360268 ,50.081397 ,3
13155,991,16.587024 ,3.370656 ,50.590939 ,3
13156,991,17.121554 ,3.373339 ,51.125395 ,3
13157,991,17.675686 ,3.367522 ,51.679556 ,3
13158,991,18.240366 ,3.354440 ,52.244355 ,3
13159,991,18.807118 ,3.336560 ,52.811285 ,3
13160,991,19.375929 ,3.319195 ,53.380271 ,3
13161,991,19.949593 ,3.306371 ,53.954052 ,3
13025,992,11.516403 ,2.967965 ,45.528101 ,3
13026,992,11.098096 ,2.828893 ,45.113299 ,3
13027,992,11.098096 ,2.699378 ,45.116847 ,3
13028,992,11.098096 ,2.648258 ,45.118350 ,3
13029,992,11.119069 ,2.634249 ,45.139734 ,3
13030,992,11.119069 ,2.634249 ,45.139734 ,3
13031,992,11.119069 ,2.634249 ,45.139734 ,3
13032,992,11.119069 ,2.634249 ,45.139734 ,3
13033,992,11.119069 ,2.634249 ,45.139734 ,3
13034,992,11.119069 ,2.634249 ,45.139734 ,3
13035,992,11.119069 ,2.634249 ,45.139734 ,3
13036,992,11.119069 ,2.634249 ,45.139734 ,3
13037,992,11.119069 ,2.634249 ,45.139734 ,3
13038,992,11.119069 ,2.634249 ,45.139734 ,3
13039,992,11.119069 ,2.634249 ,45.139734 ,3
13040,992,11.119069 ,2.634249 ,45.139734 ,3
13041,992,11.503959 ,2.634249 ,45.524450 ,3
13042,992,11.907853 ,2.634249 ,45.928164 ,3
13043,992,12.308164 ,2.634249 ,46.328300 ,3
13044,992,12.711510 ,2.634249 ,46.731471 ,3
13045,992,13.125550 ,2.634249 ,47.145336 ,3
13046,992,13.604903 ,2.634249 ,47.624490 ,3
13047,992,15.026630 ,2.634249 ,49.045649 ,3
13048,992,17.631602 ,2.634249 ,51.649662 ,3
13049,992,19.489473 ,2.634249 ,53.506906 ,3
13050,992,19.489473 ,2.634249 ,53.506906 ,3
13051,992,19.489473 ,2.634249 ,53.506906 ,3
13052,992,19.489473 ,2.634249 ,53.506906 ,3
13053,992,19.489473 ,2.634249 ,53.506906 ,3
13054,992,19.489473 ,2.634249 ,53.506906 ,3
13055,992,19.489473 ,2.634249 ,53.506906 ,3
13025,993,-19.868403 ,9.066951 ,14.131756 ,1
13026,993,-19.353425 ,8.965055 ,14.646617 ,1
13027,993,-18.840752 ,8.861876 ,15.159878 ,1
13028,993,-18.330713 ,8.758548 ,15.671147 ,1
13029,993,-17.822708 ,8.656390 ,16.180941 ,1
13030,993,-17.314427 ,8.555633 ,16.691489 ,1
13031,993,-16.833182 ,8.456532 ,17.175418 ,1
13032,993,-16.376271 ,8.362367 ,17.635260 ,1
13033,993,-15.944660 ,8.280305 ,18.069678 ,1
13034,993,-15.533879 ,8.213968 ,18.482842 ,1
13035,993,-15.141547 ,8.162440 ,18.877043 ,1
13036,993,-14.771821 ,8.117698 ,19.248411 ,1
13037,993,-14.425431 ,8.059475 ,19.597152 ,1
13038,993,-14.098429 ,7.961481 ,19.928649 ,1
13039,993,-13.785626 ,7.803957 ,20.249726 ,1
13040,993,-13.484742 ,7.578651 ,20.564436 ,1
13041,993,-13.195182 ,7.284137 ,20.813017 ,2
13042,993,-12.914610 ,7.284137 ,21.093479 ,2
13043,993,-12.638384 ,7.284137 ,21.369601 ,2
13044,993,-12.361199 ,7.284137 ,21.646684 ,2
13045,993,-12.080602 ,7.284137 ,21.927180 ,2
13046,993,-11.805447 ,7.284137 ,22.202238 ,2
13047,993,-11.542578 ,7.284137 ,22.465017 ,2
13048,993,-11.267157 ,7.284137 ,22.740347 ,2
13049,993,-10.977347 ,7.284137 ,23.030062 ,2
13050,993,-10.705092 ,7.284137 ,23.302230 ,2
13051,993,-10.484918 ,7.284137 ,23.522336 ,2
13052,993,-10.323707 ,7.284137 ,23.683497 ,2
13053,993,-10.194283 ,7.284137 ,23.812883 ,2
13054,993,-10.074739 ,7.284137 ,23.932391 ,2
13055,993,-9.971019 ,7.284137 ,24.036080 ,2
13056,993,-9.895290 ,7.284137 ,24.111787 ,2
13057,993,-9.840247 ,7.284137 ,24.166814 ,2
13058,993,-9.758725 ,7.284137 ,24.248311 ,2
13059,993,-9.634025 ,7.009599 ,24.367942 ,2
13060,993,-9.490446 ,7.069130 ,24.512333 ,2
13061,993,-9.351249 ,7.048154 ,24.651210 ,2
13062,993,-9.218758 ,7.005126 ,24.783121 ,2
13063,993,-9.078671 ,6.967203 ,24.922762 ,2
13064,993,-8.926739 ,6.940908 ,25.074418 ,2
13065,993,-8.770794 ,6.928185 ,25.230238 ,2
13066,993,-8.613681 ,6.930548 ,25.387366 ,2
13067,993,-8.452351 ,6.947462 ,25.548848 ,2
13068,993,-8.282665 ,6.974742 ,25.718803 ,2
13069,993,-8.102581 ,7.002911 ,25.899190 ,2
13070,993,-7.916311 ,7.025411 ,26.085719 ,2
13071,993,-7.736927 ,7.039714 ,26.265270 ,2
13072,993,-7.579767 ,7.042798 ,26.422457 ,2
13073,993,-7.474461 ,7.030589 ,26.527599 ,2
13074,993,-7.433266 ,7.002196 ,26.568453 ,2
13075,993,-7.433266 ,6.961041 ,26.568017 ,2
13076,993,-7.433266 ,6.913344 ,26.567591 ,2
13077,993,-7.433266 ,6.864445 ,26.567243 ,2
13078,993,-7.433266 ,6.816292 ,26.566989 ,2
13079,993,-7.433266 ,6.772679 ,26.566834 ,2
13080,993,-7.433266 ,6.743983 ,26.566771 ,2
13081,993,-7.411593 ,6.739269 ,26.588436 ,2
13082,993,-7.175178 ,6.753591 ,26.824876 ,2
13083,993,-6.897529 ,6.773368 ,27.102571 ,2
13084,993,-6.615524 ,6.795664 ,27.384643 ,2
13085,993,-6.346560 ,6.820510 ,27.653702 ,2
13086,993,-6.095483 ,6.843176 ,27.904884 ,2
13087,993,-5.863993 ,6.857908 ,28.136450 ,2
13088,993,-5.651047 ,6.863223 ,28.349423 ,2
13089,993,-5.452388 ,6.858420 ,28.548052 ,2
13090,993,-5.257233 ,6.848819 ,28.743153 ,2
13091,993,-5.043253 ,6.837165 ,28.957072 ,2
13092,993,-4.801760 ,6.820082 ,29.198487 ,2
13093,993,-4.539416 ,6.796719 ,29.460743 ,2
13094,993,-4.266970 ,6.772740 ,29.733118 ,2
13095,993,-3.986123 ,6.746656 ,30.013914 ,2
13096,993,-3.698225 ,6.721236 ,30.301783 ,2
13097,993,-3.412638 ,6.702390 ,30.587362 ,2
13098,993,-3.133380 ,6.694618 ,30.866620 ,2
13099,993,-2.856739 ,6.694180 ,31.143261 ,2
13100,993,-2.578708 ,6.698544 ,31.421292 ,2
13101,993,-2.299428 ,6.708078 ,31.700573 ,2
13102,993,-2.022460 ,6.723096 ,31.977549 ,2
13103,993,-1.743921 ,6.740446 ,32.256104 ,2
13104,993,-1.454086 ,6.756080 ,32.545962 ,2
13105,993,-1.135824 ,6.763896 ,32.864238 ,2
13106,993,-0.786804 ,6.766371 ,33.213262 ,2
13107,993,-0.414742 ,6.765225 ,33.585321 ,2
13108,993,-0.024879 ,6.759100 ,33.975172 ,2
13109,993,0.375580 ,6.747272 ,34.375612 ,2
13110,993,0.774952 ,6.730510 ,34.774965 ,2
13111,993,1.159487 ,6.710301 ,35.159488 ,2
13112,993,1.522255 ,6.687711 ,35.522257 ,2
13113,993,1.864586 ,6.663735 ,35.864605 ,2
13114,993,2.193199 ,6.640557 ,36.193247 ,2
13115,993,2.514726 ,6.621968 ,36.514810 ,2
13116,993,2.828511 ,6.609118 ,36.828623 ,2
13117,993,3.133360 ,6.600405 ,37.133494 ,2
13118,993,3.440049 ,6.592984 ,37.440202 ,2
13119,993,3.759618 ,6.585779 ,37.759790 ,2
13120,993,4.094431 ,6.578911 ,38.094623 ,2
13121,993,4.441831 ,6.574678 ,38.442035 ,2
13122,993,4.807662 ,6.571446 ,38.807875 ,2
13123,993,5.196599 ,6.566211 ,39.196827 ,2
13124,993,5.602833 ,6.556331 ,39.603093 ,2
13125,993,6.019202 ,6.542643 ,40.019512 ,2
13126,993,6.443521 ,6.530037 ,40.443878 ,2
13127,993,6.872248 ,6.517586 ,40.872655 ,2
13128,993,7.303843 ,6.498774 ,41.304333 ,2
13129,993,7.748878 ,6.478623 ,41.749465 ,2
13130,993,8.235788 ,6.469690 ,42.236416 ,2
13131,993,8.728166 ,6.463754 ,42.728819 ,2
13132,993,9.223304 ,6.458132 ,43.223981 ,2
13133,993,9.722062 ,6.452824 ,43.722760 ,2
13134,993,10.226733 ,6.449310 ,44.227443 ,2
13037,994,4.847095 ,7.779617 ,38.866259 ,1
13038,994,5.073548 ,7.732970 ,39.094085 ,1
13039,994,5.334160 ,7.704106 ,39.355502 ,1
13040,994,5.621178 ,7.699720 ,39.642508 ,1
13041,994,5.913459 ,7.645013 ,39.936452 ,1
13042,994,6.205587 ,7.562050 ,40.231293 ,1
13043,994,6.512671 ,7.519601 ,40.539710 ,1
13044,994,6.838574 ,7.505513 ,40.865910 ,1
13045,994,7.174714 ,7.423251 ,41.204893 ,2
13046,994,7.514058 ,7.313967 ,41.518598 ,2
13047,994,7.834643 ,7.313967 ,41.839148 ,2
13048,994,8.158982 ,7.313967 ,42.163453 ,2
13049,994,8.504336 ,7.313967 ,42.508770 ,2
13050,994,8.899377 ,7.313967 ,42.903771 ,2
13051,994,9.239934 ,7.313967 ,43.244293 ,2
13052,994,9.272455 ,7.313967 ,43.276810 ,2
13053,994,9.327260 ,7.287424 ,43.331242 ,2
13054,994,9.638531 ,7.297294 ,43.642618 ,2
13055,994,10.149569 ,7.153088 ,44.151893 ,2
13056,994,10.387424 ,7.068774 ,44.388956 ,2
13057,994,10.481642 ,7.019898 ,44.482792 ,2
13054,996,4.467138 ,3.305357 ,38.473409 ,3
13055,996,4.444866 ,3.721989 ,38.445871 ,3
13056,996,4.454172 ,3.721989 ,38.455177 ,3
13057,996,4.473654 ,3.721989 ,38.474658 ,3
13058,996,4.670898 ,3.721989 ,38.671897 ,3
13059,996,5.015669 ,3.721989 ,39.016660 ,3
13060,996,5.416828 ,3.721989 ,39.417808 ,3
13061,996,5.818230 ,3.721989 ,39.819200 ,3
13062,996,6.199696 ,3.721989 ,40.200657 ,3
13063,996,6.548591 ,3.721989 ,40.549544 ,3
13064,996,6.888345 ,3.721989 ,40.889290 ,3
13065,996,7.234819 ,3.721989 ,41.235756 ,3
13066,996,7.569077 ,3.721989 ,41.570007 ,3
13067,996,7.863139 ,3.721989 ,41.864062 ,3
13068,996,8.139128 ,3.721989 ,42.140045 ,3
13069,996,8.410526 ,3.721989 ,42.411437 ,3
13070,996,8.670864 ,3.721989 ,42.671770 ,3
13071,996,8.953417 ,3.721989 ,42.954316 ,3
13072,996,9.286616 ,3.721989 ,43.287508 ,3
13073,996,9.630474 ,3.721989 ,43.631359 ,3
13074,996,9.972900 ,3.721989 ,43.973779 ,3
13075,996,10.350916 ,3.721989 ,44.351787 ,3
13076,996,10.747452 ,3.721989 ,44.748315 ,3
13077,996,11.141807 ,3.721989 ,45.142663 ,3
13078,996,11.552331 ,3.721989 ,45.553179 ,3
13079,996,11.968185 ,3.721989 ,45.969026 ,3
13080,996,12.344634 ,3.721989 ,46.345468 ,3
13081,996,12.691435 ,3.721989 ,46.692263 ,3
13082,996,13.023317 ,3.721989 ,47.024139 ,3
13083,996,13.334501 ,3.721989 ,47.335317 ,3
13084,996,13.643457 ,3.721989 ,47.644268 ,3
13085,996,13.972463 ,3.721989 ,47.973269 ,3
13086,996,14.324143 ,3.721989 ,48.324943 ,3
13087,996,14.697504 ,3.721989 ,48.698297 ,3
13088,996,15.094756 ,3.721989 ,49.095543 ,3
13089,996,15.501767 ,3.721989 ,49.502547 ,3
13090,996,15.907123 ,3.721989 ,49.907897 ,3
13091,996,16.308866 ,3.721989 ,50.309634 ,3
13092,996,16.693501 ,3.721989 ,50.694263 ,3
13093,996,16.991367 ,3.721989 ,50.992125 ,3
13094,996,17.152599 ,3.721989 ,51.153354 ,3
13095,996,17.205625 ,3.721989 ,51.206380 ,3
13096,996,17.207007 ,3.721989 ,51.207762 ,3
13097,996,17.210414 ,3.820667 ,51.210728 ,3
13098,996,17.320693 ,3.671513 ,51.321745 ,3
13099,996,17.566559 ,3.611347 ,51.568023 ,3
13100,996,17.886840 ,3.606082 ,51.888335 ,3
13101,996,18.254192 ,3.591305 ,52.255791 ,3
13102,996,18.643130 ,3.541900 ,52.645123 ,3
13103,996,19.033151 ,3.507893 ,53.035434 ,3
13104,996,19.425571 ,3.480281 ,53.428099 ,3
13105,996,19.820147 ,3.412690 ,53.823351 ,3
13055,997,18.921006 ,5.555575 ,52.943864 ,3
13056,997,16.976154 ,4.480807 ,50.978421 ,3
13057,997,16.976154 ,4.480807 ,50.978421 ,3
13058,997,16.976154 ,4.480807 ,50.978421 ,3
13059,997,16.976154 ,4.480807 ,50.978421 ,3
13060,997,16.976154 ,4.480807 ,50.978421 ,3
13061,997,16.976154 ,4.480807 ,50.978421 ,3
13062,997,16.976154 ,4.480807 ,50.978421 ,3
13063,997,17.331354 ,4.480807 ,51.333606 ,3
13064,997,17.740387 ,4.480807 ,51.742620 ,3
13065,997,18.170018 ,4.480807 ,52.172234 ,3
13066,997,18.631241 ,4.480807 ,52.633437 ,3
13067,997,19.171047 ,4.480807 ,53.173221 ,3
13068,997,19.658569 ,4.480807 ,53.660723 ,3
13074,998,-18.327481 ,5.214059 ,15.719472 ,3
13075,998,-18.137411 ,5.117446 ,15.901899 ,3
13076,998,-17.957413 ,5.012157 ,16.074485 ,3
13077,998,-17.779518 ,4.906883 ,16.245814 ,3
13078,998,-17.598638 ,4.807595 ,16.421232 ,3
13079,998,-17.419766 ,4.709570 ,16.595410 ,3
13080,998,-17.309624 ,4.544537 ,16.699256 ,3
13081,998,-17.247550 ,4.375069 ,16.756648 ,3
13082,998,-17.163575 ,4.258930 ,16.838416 ,3
13083,998,-17.026464 ,4.216052 ,16.974911 ,3
13084,998,-16.828198 ,4.231407 ,17.173361 ,3
13085,998,-16.589139 ,4.257765 ,17.412769 ,3
13086,998,-16.317961 ,4.280647 ,17.684266 ,3
13087,998,-16.016193 ,4.315058 ,17.986567 ,3
13088,998,-15.675779 ,4.382677 ,18.328216 ,3
13089,998,-15.291876 ,4.494569 ,18.714660 ,3
13090,998,-14.883085 ,4.644251 ,19.127768 ,3
13091,998,-14.477502 ,4.818031 ,19.539629 ,3
13092,998,-14.087398 ,5.003955 ,19.937895 ,3
13093,998,-13.714330 ,5.190310 ,20.320562 ,3
13094,998,-13.356377 ,5.359030 ,20.688309 ,3
13095,998,-13.011083 ,5.490263 ,21.041757 ,3
13096,998,-12.678966 ,5.571391 ,21.378862 ,3
13097,998,-12.361120 ,5.609709 ,21.698670 ,3
13098,998,-12.046048 ,5.623676 ,22.013912 ,3
13099,998,-11.713412 ,5.611981 ,22.344809 ,3
13100,998,-11.351646 ,5.552804 ,22.701522 ,3
13101,998,-10.955671 ,5.434690 ,23.088946 ,3
13102,998,-10.529323 ,5.270174 ,23.505021 ,3
13103,998,-10.081583 ,5.079370 ,23.942759 ,3
13104,998,-9.619936 ,4.874495 ,24.395743 ,3
13105,998,-9.151917 ,4.663620 ,24.856944 ,3
13106,998,-8.690530 ,4.462511 ,25.313696 ,3
13107,998,-8.252772 ,4.297391 ,25.748945 ,3
13108,998,-7.849398 ,4.188485 ,26.151282 ,3
13109,998,-7.478061 ,4.129869 ,26.522257 ,3
13110,998,-7.126901 ,4.098266 ,26.873279 ,3
13111,998,-6.784674 ,4.075262 ,27.215430 ,3
13112,998,-6.447732 ,4.056938 ,27.552327 ,3
13113,998,-6.116319 ,4.041735 ,27.883712 ,3
13114,998,-5.790530 ,4.027988 ,28.209484 ,3
13115,998,-5.468966 ,4.015493 ,28.531038 ,3
13116,998,-5.149091 ,4.003840 ,28.850910 ,3
13117,998,-4.830527 ,3.992692 ,29.169474 ,3
13118,998,-4.513811 ,3.982118 ,29.486195 ,3
13119,998,-4.199795 ,3.973748 ,29.800216 ,3
13120,998,-3.886417 ,3.969497 ,30.113598 ,3
13121,998,-3.570486 ,3.966355 ,30.429532 ,3
13122,998,-3.254157 ,3.961775 ,30.745866 ,3
13123,998,-2.942724 ,3.956562 ,31.057306 ,3
13124,998,-2.638791 ,3.950777 ,31.361248 ,3
13125,998,-2.342014 ,3.944081 ,31.658036 ,3
13126,998,-2.047567 ,3.936867 ,31.952495 ,3
13127,998,-1.756166 ,3.930998 ,32.243908 ,3
13128,998,-1.468646 ,3.927611 ,32.531435 ,3
13129,998,-1.181693 ,3.925862 ,32.818390 ,3
13130,998,-0.889752 ,3.923962 ,33.110335 ,3
13131,998,-0.586860 ,3.921319 ,33.413233 ,3
13132,998,-0.272554 ,3.919094 ,33.727543 ,3
13133,998,0.048889 ,3.917706 ,34.048988 ,3
13134,998,0.375108 ,3.914163 ,34.375215 ,3
13135,998,0.704169 ,3.906277 ,34.704295 ,3
13136,998,1.036766 ,3.895658 ,35.036921 ,3
13137,998,1.369950 ,3.884548 ,35.370138 ,3
13138,998,1.701636 ,3.871860 ,35.701866 ,3
13139,998,2.034600 ,3.856395 ,36.034886 ,3
13140,998,2.372480 ,3.839937 ,36.372833 ,3
13141,998,2.719681 ,3.826568 ,36.720091 ,3
13142,998,3.078485 ,3.817422 ,37.078935 ,3
13143,998,3.448201 ,3.811278 ,37.448676 ,3
13144,998,3.828426 ,3.807454 ,37.828916 ,3
13145,998,4.218649 ,3.806111 ,38.219141 ,3
13146,998,4.619708 ,3.807150 ,38.620189 ,3
13147,998,5.031648 ,3.808783 ,39.032117 ,3
13148,998,5.449983 ,3.807603 ,39.450452 ,3
13149,998,5.869811 ,3.804014 ,39.870292 ,3
13150,998,6.292267 ,3.801896 ,40.292754 ,3
13151,998,6.722250 ,3.801963 ,40.722731 ,3
13152,998,7.157411 ,3.802390 ,41.157885 ,3
13153,998,7.593781 ,3.801515 ,41.594255 ,3
13154,998,8.031664 ,3.800255 ,42.032138 ,3
13155,998,8.474841 ,3.800031 ,42.475312 ,3
13156,998,8.928639 ,3.802255 ,42.929094 ,3
13157,998,9.394349 ,3.814873 ,43.394744 ,3
13158,998,9.860449 ,3.849101 ,43.860709 ,3
13159,998,10.305333 ,3.904396 ,44.305436 ,3
13160,998,10.730771 ,3.962237 ,44.730787 ,3
13161,998,11.158998 ,4.000268 ,45.158998 ,3
13162,998,11.601606 ,4.012642 ,45.601608 ,3
13163,998,12.057808 ,4.005366 ,46.057808 ,3
13164,998,12.517914 ,3.982400 ,46.517917 ,3
13165,998,12.993040 ,3.939914 ,46.993078 ,3
13166,998,13.496875 ,3.877253 ,47.497034 ,3
13167,998,14.026748 ,3.810350 ,48.027122 ,3
13168,998,14.565409 ,3.763094 ,48.565987 ,3
13169,998,15.090435 ,3.743381 ,49.091105 ,3
13170,998,15.601041 ,3.739743 ,49.601723 ,3
13171,998,16.108971 ,3.738536 ,50.109654 ,3
13172,998,16.622258 ,3.734934 ,50.622952 ,3
13173,998,17.142662 ,3.729678 ,51.143376 ,3
13174,998,17.670192 ,3.723966 ,51.670930 ,3
13175,998,18.210416 ,3.713511 ,52.211202 ,3
13176,998,18.758772 ,3.685062 ,52.759712 ,3
13177,998,19.309946 ,3.636820 ,53.311184 ,3
13178,998,19.873449 ,3.582636 ,53.875065 ,3
13103,999,-20.140568 ,3.956556 ,13.859501 ,3
13104,999,-19.779573 ,3.936314 ,14.220570 ,3
13105,999,-19.413359 ,3.918186 ,14.586870 ,3
13106,999,-19.040022 ,3.903273 ,14.960291 ,3
13107,999,-18.659804 ,3.891629 ,15.340579 ,3
13108,999,-18.279543 ,3.879480 ,15.720919 ,3
